9.290467548181968738e-04,1.049318699046475345e-02
1.266556291390730227e-02,1.440397350993383174e-02
0.000000000000000000e+00,2.112908366711474528e-02
7.738632941884981964e-02,2.532369768142126443e-01
1.191919191919191823e-01,1.772005772005770252e-01
6.556482419895526270e-02,1.025571061043112353e-01
2.361712361712361430e-01,2.743670470943199158e-01
1.953694245829077358e-01,2.306094654409260869e-01
1.342905405405405705e-01,1.967905405405405705e-01
3.848848848848849258e-01,4.544544544544544262e-01
1.099114466139228252e-02,2.690897873267028562e-02
4.391743522177415926e-04,1.029863855950818863e-02
8.399999999999996358e-02,1.049999999999999822e-01
1.219512195121951192e-01,1.773835920177382341e-01
3.281853281853286397e-02,2.010939510939511177e-01
1.952975713845817030e-02,1.806780706986274021e-01
2.330877786752011405e-01,3.241439357684692268e-01
5.895001677957034669e-02,6.741874642577438959e-02
7.508678702453974729e-02,1.230275617791485310e-01
7.435887477799629774e-02,1.248868686903999992e-01
5.023552938404618473e-03,2.777380926404859895e-02
1.037363408260771891e-03,1.774914824199225194e-03
1.000000000000000000e+00,1.000000000000000000e+00
2.784044988457823333e-02,1.000000000000000000e+00
1.000000000000000000e+00,9.753433747276618604e-02
1.258060099549718203e-01,2.181764290128640482e-01
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
4.224606930205743183e-02,6.994250340226326745e-02
1.000000000000000000e+00,8.616109626409684807e-02
4.592319121156207551e-03,8.258295439196794430e-02
0.000000000000000000e+00,2.836720226843100212e-01
2.581948810058354304e-03,4.955096542433767848e-01
8.851674641148332690e-03,1.459928229665071742e-01
2.507824726134586513e-01,2.586071987480438317e-01
3.236607142857139685e-02,1.145833333333332593e-01
2.811524609843937261e-01,4.083073229291717121e-01
5.729855351204071745e-02,9.041551468525854673e-02
2.904943126244347029e-01,3.440407922109518513e-01
1.000000000000000000e+00,4.378897180294802904e-01
1.942397329302090192e-01,1.887991307634164784e-01
2.493875884594446424e-01,2.512588459444746736e-01
2.002786014545134829e-01,4.144789770914285576e-01
1.487948735661681621e-02,3.203350077139932583e-02
6.566679057593560742e-04,1.864015213190572950e-03
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.098702238767623740e-04,8.482627578709767135e-05
7.591790783494289929e-02,1.186320697522235124e-01
6.097574280628204058e-02,1.574333508860015218e-01
4.638917135422193638e-04,1.361337851413346733e-03
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
4.442738043001326353e-03,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
8.041237113402055492e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.156932699083862426e-01,1.913869802677943266e-01
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.842246593928409393e-02,6.325258635310082589e-02
1.796120461306491833e-01,2.562044093076326634e-01
4.459300617102546216e-02,9.517337643255951996e-02
1.000000000000000000e+00,4.391781124639956291e-01
4.478049352324020571e-02,1.104053103569544447e-01
3.235991167670451141e-01,4.411589392000775378e-01
3.339041095890404875e-02,3.489986599166170489e-01
2.471624850657105910e-02,4.029271206690561158e-01
1.444687045123724811e-01,1.600617579995120554e-01
5.896226415094130147e-04,1.793166083384053477e-01
3.085023545552290081e-02,3.684230041899959618e-01
1.256430707423250581e-02,5.099204455594019691e-02
1.981622626078149985e-02,1.097641814901028079e-01
9.067044051743744504e-04,2.718581620244076014e-03
4.002370419864598183e-02,5.754751031341454048e-02
2.328053577123423423e-02,5.924363538309562749e-02
9.347413861897824194e-02,1.068351871344807025e-01
1.614165890027952077e-02,3.188630009319664005e-01
2.137254901960784492e-01,2.534838935574229568e-01
9.133894645529938572e-05,2.556105684464604622e-02
3.712954333643980753e-02,3.302329916123019071e-01
3.902323197009704980e-02,3.508419763177577089e-01
2.108780019944411777e-03,8.187401944904970641e-03
1.176847843514510217e-01,1.853363192161006090e-01
4.960761278195489066e-01,5.039512844611528930e-01
1.631085043988269589e-01,1.812316715542522383e-01
3.082945013979498938e-02,3.858900279589934090e-01
1.721444947379846546e-02,9.655312136061589001e-02
2.256205506798747429e-02,2.259783795999847911e-01
2.302022777642398488e-02,3.980321938710384977e-02
3.609531244191666044e-02,3.232221850488830039e-01
5.937822875805542910e-02,2.169273934400393067e-01
3.263142174432498432e-02,2.826500896057346779e-01
9.616941704762060894e-02,1.759544452881718346e-01
5.907846178921660751e-02,6.268270571091938415e-02
4.837573876158129949e-02,9.748177295650106711e-02
7.691334798349824808e-04,3.626749368058068690e-03
1.208920360316603215e-01,1.639683396869118237e-01
2.695687641366006915e-02,2.798398160851347516e-01
5.506853633161434836e-02,9.241099596018342854e-02
3.902116402116395655e-02,8.540931804820695028e-02
6.370344592427745756e-02,1.343044364041539040e-01
6.166992554070005461e-02,6.793088798345636725e-02
4.073611519247721802e-02,9.752424331472220320e-02
3.490649566687209493e-03,3.301494459499232370e-03
2.298460144927538806e-02,2.757586050724638582e-01
5.160245520491040239e-01,5.027788455576911453e-01
1.957157127529685070e-02,3.189167190795072493e-01
1.044413320672177292e-05,3.719718211314670953e-05
1.163730402456764068e-03,1.438500080814697490e-03
2.060931899641571530e-02,3.030913978494622629e-01
8.377425044091713069e-02,1.778733098177542882e-01
2.706839904420543785e-02,3.020459976105137612e-01
2.341061230664498449e-02,1.472334631821792250e-01
1.323009847402840666e-01,1.274336615800947259e-01
2.125925925925931104e-02,2.527777777777777679e-01
0.000000000000000000e+00,1.110223024625156540e-16
1.731516243137083411e-01,2.133634252728888736e-01
1.243810655575361412e-02,2.360863537334123574e-02
3.459338280766943718e-03,4.351449778193305917e-02
6.245890861275582573e-03,3.367326296320360957e-02
2.805599977562245328e-05,1.963919984288020615e-04
1.070405298692278517e-02,3.611712028312612510e-01
1.020304050607379054e-04,2.576267727782854955e-03
3.045746875379207186e-02,5.305788132508193478e-02
1.785532088562913344e-04,1.530456075909958358e-04
7.260781671159033390e-02,8.721601848286486547e-02
9.881402736965361200e-04,9.416615874939915365e-03
3.951138979764923231e-02,2.522567551193506397e-01
0.000000000000000000e+00,0.000000000000000000e+00
4.267596203080081807e-02,6.348303727335968816e-02
6.807175874972493101e-02,1.095091349328636277e-01
1.614229932561883629e-02,5.589409287842217466e-02
5.491390939942775162e-03,2.242776365686655060e-01
3.955828892343582481e-05,5.338739964416583383e-02
1.023391812865481754e-04,1.398391812865495965e-02
0.000000000000000000e+00,0.000000000000000000e+00
6.356067729822778567e-03,6.460816109821077013e-03
1.220179140470244450e-01,1.295636582864211350e-01
1.090761090760672403e-04,1.118437118437176636e-03
3.060912151821248983e-03,2.971635547393214338e-03
7.499916686106500308e-03,1.022111507314960033e-01
1.653837485480488256e-01,1.752396803106741618e-01
1.509464751958122797e-03,2.829453147664628965e-02
7.473727170696831124e-03,5.764717885930026320e-03
1.730115422411848680e-02,8.266954764913059250e-02
1.118719411953666976e-01,1.391307326014247225e-01
1.656895000571767529e-02,6.186950881964337068e-02
7.155144977095584391e-02,1.317959986066599143e-01
4.265340814925466795e-03,1.606006108388380316e-02
7.032438574838395517e-02,1.551554074259335891e-01
1.015896296615836913e-02,1.770269395854462413e-02
0.000000000000000000e+00,1.110223024625156540e-16
3.739956172388605449e-01,3.514426588750912961e-01
1.689440993788819956e-01,2.497929606625258758e-01
5.922767116794958042e-05,7.897022822389576646e-05
3.432654165164082949e-01,2.651460512080778820e-01
4.057874999999999677e-01,4.568124999999999547e-01
3.421607378129116750e-01,3.490777338603425761e-01
1.033845719160404464e-01,4.221640830032439284e-01
1.186440677966105195e-02,8.474576271186418097e-03
1.357945835462442963e-01,2.692258559018906316e-01
4.074577294685990392e-01,5.169082125603865485e-01
1.272213500784930007e-01,1.911155511155511189e-01
1.285583103764920132e-02,1.652892561983465569e-02
4.065040650406581690e-03,3.252032520325209841e-02
3.076923076923077094e-01,4.567307692307692735e-01
7.317073170731713816e-02,5.400696864111487194e-02
7.878217200251103058e-02,4.722222222222222099e-01
1.045454545454546080e-01,7.136363636363640683e-02
3.547224224945932924e-02,3.994232155731791689e-02
1.112132352941177516e-01,1.121323529411764053e-01
9.015840916750927914e-02,5.091001011122345821e-01
4.418604651162794106e-02,2.901162790697674465e-01
7.342657342657343822e-02,1.853146853146853124e-01
2.723311546840911923e-03,5.446623093681823846e-03
1.530000000000000249e-01,1.534999999999999698e-01
6.152927120669060557e-02,3.585722819593787358e-01
6.323877068557925973e-02,3.200354609929078054e-01
6.914893617021278249e-02,3.587470449172576181e-01
1.788908765652852395e-03,3.577817531305926835e-03
1.167763157894736725e-01,1.570723684210526550e-01
3.580901856763918367e-02,2.991452991452991927e-01
4.022633744855966809e-01,5.877425044091710848e-01
4.599999999999999645e-01,4.161904761904762218e-01
1.110223024625156540e-16,1.587301587301581662e-03
7.395612172682242136e-02,2.430997876857750040e-01
9.756097560975607319e-02,1.030778164924506246e-01
5.385920271416455574e-02,1.060220525869381980e-01
3.378851540616234495e-02,4.508053221288514933e-01
6.005298793052693540e-02,3.567118045334118914e-01
9.306569343065695943e-02,5.206204379562043849e-01
4.152046783625740201e-02,2.976608187134502925e-01
7.468259895444528951e-04,2.055171769977595098e-01
6.678281068524971609e-02,8.652729384436697035e-02
5.297410192147034014e-01,4.827067669172933062e-01
1.074332171893147558e-01,1.405342624854819533e-01
0.000000000000000000e+00,3.403289846852008971e-03
6.788665879574973250e-02,3.654073199527745341e-01
1.243961352657003694e-01,1.169484702093397388e-01
1.639957264957264682e-01,1.746794871794872250e-01
3.639963448065797191e-02,3.177733780079196046e-01
4.444444444444450859e-02,3.263157894736842257e-01
6.639247943595771861e-02,2.250293772032903039e-01
5.125125125125125081e-01,4.468635301968635343e-01
0.000000000000000000e+00,2.036199095022617200e-02
5.397979797979798322e-01,4.161616161616161769e-01
3.380355276907001105e-01,4.942528735632183423e-01
1.025125920749994091e-01,2.662144195029163551e-01
5.481874447391688054e-02,4.199823165340406117e-01
2.132852292020372964e-01,2.493633276740236937e-01
1.361655773420478166e-02,1.699346405228757684e-01
7.151260504201684132e-02,4.992436974789915549e-01
0.000000000000000000e+00,3.787878787878673492e-04
6.314344543582706137e-02,4.941660947151682581e-02
3.066666666666661989e-02,2.626666666666666039e-01
6.044754431851195875e-02,4.984016274338864960e-02
2.750904159132007143e-01,3.119914104882458572e-01
5.174311926605504874e-01,5.479566305254378600e-01
8.364779874213834621e-02,3.487421383647798523e-01
2.622498274672191432e-02,2.254428341384862033e-02
6.933019976498233650e-02,4.847238542890717206e-01
9.283196239717972365e-02,3.666274970622797058e-01
5.678753371291578311e-02,2.792927779442614389e-01
1.079277864992145286e-02,9.739665096807958999e-02
0.000000000000000000e+00,8.928571428572507074e-04
8.646937035683865957e-03,6.582633053221298436e-02
4.763636363636363225e-01,4.229545454545454719e-01
5.179028132992335998e-02,3.836317135549871526e-02
3.323170731707316694e-01,4.105691056910569792e-01
5.249926057379472599e-02,7.645666962437147607e-02
0.000000000000000000e+00,1.636904761904767192e-02
4.618354618354614249e-02,2.683397683397682476e-01
1.238095238095238138e-01,1.034013605442176686e-01
8.234552332912992156e-02,7.200504413619168709e-02
7.575757575757569029e-02,3.068181818181818787e-01
8.690440515432995561e-03,2.437818399760263155e-01
3.409090909090906063e-02,3.429752066115703268e-01
6.914893617021278249e-02,4.491725768321512824e-01
1.187134502923976598e-01,3.769005847953216248e-01
5.046153846153844658e-02,4.833846153846154126e-01
0.000000000000000000e+00,1.629696695337257140e-02
6.362033499853070317e-02,1.088745224801646039e-01
2.602115780193946515e-01,3.659271231266529867e-01
7.275132275132278892e-02,1.295561434450323013e-01
9.999999999999997780e-02,4.061302681992329244e-02
6.447290053603338400e-02,2.800774270399046806e-01
5.016619183285850880e-01,4.434947768281101155e-01
4.878216911764705621e-01,4.448529411764705621e-01
4.441636029411765163e-01,5.025275735294116863e-01
5.491143317230273713e-01,4.905682079595123923e-01
4.369690011481056624e-01,4.400688863375430415e-01
2.702702702702708404e-02,1.551116333725028884e-01
4.174242424242424754e-01,4.227272727272727293e-01
8.187134502923976154e-02,5.584795321637426868e-01
6.291691934505760919e-02,2.956337174044876281e-01
1.407459535538346795e-02,2.287121745249809379e-03
1.397707231040563602e-01,2.082598471487360214e-01
4.743311036789297219e-01,4.619565217391303769e-01
1.076023391812865881e-01,3.140350877192982226e-01
1.645123384253821541e-02,2.767332549941246000e-01
4.251851851851851105e-02,2.685925925925926050e-01
5.451015531660696745e-02,3.264635603345280579e-01
3.465003465003557714e-03,1.316701316701318625e-02
2.079002079002023606e-03,7.796257796257799466e-02
1.510101010101010388e-01,2.328282828282828287e-01
8.220588235294123969e-02,1.211764705882352189e-01
1.197033898305084332e-01,1.620762711864407457e-01
1.978713110788583585e-01,2.766086115142718516e-01
6.983240223463638152e-03,1.247672253258844677e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.511954992967645683e-02,3.340365682137835801e-02
2.005347593582887944e-01,3.770053475935829512e-01
3.013824884792627445e-01,3.978494623655913776e-01
1.936813186813187704e-01,2.106227106227106516e-01
3.547619047619054999e-02,6.690476190476191132e-02
7.713052858683921986e-02,5.906148867313920636e-02
0.000000000000000000e+00,0.000000000000000000e+00
1.431323974676490529e-03,2.752546105148079292e-04
0.000000000000000000e+00,5.952380952380931234e-03
1.126482213438735336e-01,2.075098814229249244e-01
4.480111973067912867e-02,8.953134148126451475e-02
1.247987117552334935e-01,1.167471819645732323e-01
3.040822304935208997e-01,3.078043148607665369e-01
4.016528925619835544e-01,6.247933884297520724e-01
4.432466708941027456e-01,4.838300570703868431e-01
0.000000000000000000e+00,1.757055893746550801e-02
0.000000000000000000e+00,2.533964851053222000e-01
1.372420569931216416e-01,2.844742875859810338e-01
3.872863247863289615e-03,3.662526709401703329e-02
1.104347826086956585e-01,2.756521739130434190e-01
1.644736842105265495e-02,4.511278195488799270e-03
1.879699248120259014e-03,3.759398496240629051e-03
9.077380952380953438e-02,1.354166666666667407e-01
3.673094582186120505e-04,0.000000000000000000e+00
3.987911522633744710e-01,3.298611111111110494e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.097074468085101895e-02,1.329787234042556499e-02
2.267080745341614190e-01,2.339544513457556540e-01
4.547086440209886504e-01,5.418852987204271221e-01
2.244668911335345740e-04,3.512906846240182457e-02
1.103954195741634337e-01,1.991411701556630165e-01
4.336292215079140533e-04,2.754820936639146289e-03
5.782312925169952322e-03,1.190476190476186247e-03
2.843137254901950683e-02,2.333333333333333925e-01
2.951388888888888395e-01,1.475694444444445308e-01
1.101689310481661632e-01,1.295586818087337555e-01
2.130660727542688093e-01,2.785555202036271716e-01
1.088913710912942090e-02,1.006207540605372763e-01
2.884667571234734718e-01,3.180461329715061902e-01
1.780604133545310441e-01,3.084260731319554694e-01
2.052277432712215077e-01,7.031573498964802660e-01
1.731707317073171160e-01,3.426829268292682640e-01
1.975845410628018772e-01,1.717391304347826164e-01
0.000000000000000000e+00,0.000000000000000000e+00
7.627765064835978492e-04,2.288329519450793548e-03
2.763157894736845144e-02,2.982456140350886464e-02
6.191369606003760406e-02,1.000000000000000000e+00
1.899696048632226741e-02,1.000000000000000000e+00
3.333333333333343695e-02,6.070175438596492334e-02
5.672149744753274270e-03,3.403289846852008971e-03
0.000000000000000000e+00,1.000000000000000000e+00
9.523809523809489974e-03,1.000000000000000000e+00
1.578947368421124153e-03,1.000000000000000000e+00
1.372997711670542742e-03,9.153318077802508057e-04
2.845528455284551672e-02,3.019744483159114701e-02
3.671970624234965896e-04,1.000000000000000000e+00
9.890109890109854973e-03,1.000000000000000000e+00
9.684210526315850665e-03,2.905263157894732995e-02
0.000000000000000000e+00,1.516683518705708167e-03
1.000000000000000000e+00,1.773049645390045725e-03
1.000000000000000000e+00,5.366726296958779230e-03
2.888318356867780601e-02,3.337612323491656596e-02
1.761804087385465678e-03,1.000000000000000000e+00
8.563074352548105672e-03,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.376518218623479228e-02,1.000000000000000000e+00
7.142857142857117481e-03,1.190476190476186247e-03
0.000000000000000000e+00,0.000000000000000000e+00
1.139393939393940069e-01,1.296969696969696439e-01
0.000000000000000000e+00,0.000000000000000000e+00
2.039983680131030042e-04,1.000000000000000000e+00
2.424242424242417648e-02,1.818181818181818787e-02
8.985879332477519910e-03,1.000000000000000000e+00
1.182557280118257115e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
2.071428571428571841e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
3.470824949698189110e-01,3.128772635814889291e-01
1.080111844789815034e-01,1.000000000000000000e+00
1.563465708523251729e-01,3.129886040158171845e-01
1.000000000000000000e+00,1.178732537912801082e-01
5.925428462261717044e-02,1.000000000000000000e+00
1.110912547297833175e-01,1.859820715648284883e-01
1.265829419842670056e-01,1.000000000000000000e+00
8.021741238650292871e-03,4.878769384300666312e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.313316403115246667e-01
1.000000000000000000e+00,1.000000000000000000e+00
7.727528704482344857e-02,4.091281162605990840e-01
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
2.342404667971087484e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
4.907968785818006552e-03,1.000000000000000000e+00
8.475407918373534244e-03,1.000000000000000000e+00
1.415343915343915127e-01,2.698412698412697708e-01
1.999999999999999556e-01,3.318518518518518423e-01
3.118811881188119361e-01,2.211706464764123803e-01
1.615590130441615369e-01,1.729530095866730344e-01
2.371040723981899800e-01,5.954751131221719396e-01
2.978723404255320117e-01,5.357142857142856984e-01
3.553459119496855667e-01,3.238993710691824290e-01
9.366197183098601275e-02,3.150234741784037062e-01
1.087136929460581491e-01,1.518672199170124637e-01
1.725670163170163196e-01,1.526078088578088909e-01
1.127679403541472780e-01,1.947809878844360965e-01
3.691775933171193014e-02,4.518339589721899197e-01
2.295918367346938549e-02,1.492346938775510612e-01
5.347593582887699704e-01,5.842245989304812870e-01
0.000000000000000000e+00,3.463356973995270760e-01
3.535849056603773688e-01,2.891509433962263786e-01
4.279176201372998367e-01,4.501471068976790058e-01
5.974640017193200148e-02,4.921555985385772658e-02
7.142857142857150787e-02,9.696969696969692798e-02
3.312206220622062602e-01,4.695344534453445018e-01
9.937402190923316780e-02,3.372456964006259605e-01
1.946531329923273379e-01,1.301683716965046367e-01
3.572649572649573280e-01,2.908831908831909230e-01
4.955962382613250394e-01,5.012373864259001000e-01
5.031996097337005924e-01,5.162921831955923357e-01
3.798352846648300751e-01,5.700040174471991961e-01
2.114468549127640484e-01,5.104955808080808843e-01
4.408861340679521845e-01,4.853721877869605628e-01
2.906910009182734900e-01,5.325484963269054850e-01
3.074638429752065694e-01,4.754577020202020998e-01
0.000000000000000000e+00,6.350757205666690552e-03
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.347826086956518843e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.088607594936708001e-01
0.000000000000000000e+00,1.625298848076505154e-01
9.546554559745090707e-02,2.862361090498271032e-01
3.410388127853881679e-01,4.071347031963469254e-01
2.241480712679467802e-01,2.877875800034596088e-01
1.935874168179063659e-02,2.514907959554046890e-02
8.878749128109741928e-02,5.736311322948151048e-01
5.207349532068339393e-02,3.797759079591309650e-01
4.390984645469275804e-04,9.005251603127684135e-02
6.665627192640521947e-02,1.203321119513526272e-01
1.111230818955566413e-02,1.288996967971312024e-02
2.398373983739843229e-02,1.300813008130086157e-02
